Plant_ID,Image_Path,Timestamp,Plant_Type,Soil_Moisture,Temperature,Humidity,Light_Intensity,Health_Status,Stress_Level,Disease_Class
PLANT_032,dataset/plantvillage_raw/Peach___Bacterial_spot/207bdeb5-f5db-40e7-9247-c9a87ebf3c85___Rut._Bact.S 3410.JPG,2024-04-23,Peach,35.8,27.24,45.39,15102.46,Stressed,Medium,Peach___Bacterial_spot
PLANT_032,dataset/plantvillage_raw/Peach___Bacterial_spot/2add02b7-31bd-4565-a585-49ae4a288d54___Rut._Bact.S 1504.JPG,2024-04-24,Peach,42.55,30.07,45.67,15532.88,Stressed,Medium,Peach___Bacterial_spot
PLANT_032,dataset/plantvillage_raw/Peach___Bacterial_spot/45879810-d384-4f81-8009-5948fabd229f___Rutg._Bact.S 1673.JPG,2024-04-25,Peach,38.03,29.48,48.93,15698.72,Stressed,Medium,Peach___Bacterial_spot
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/6de912b6-f7e5-4980-be35-63ba2564d5d3___JR_HL 8059.JPG",2024-04-06,"Pepper,_bell",55.0,22.58,63.78,17659.38,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/206708e1-3916-4b23-890c-eb77d3b23728___JR_HL 8431.JPG",2024-04-07,"Pepper,_bell",58.23,22.98,59.26,14322.26,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/880150d7-bc9d-46bf-a91c-d7fcacbc1e50___JR_HL 5869.JPG",2024-04-08,"Pepper,_bell",71.53,21.71,72.13,14509.51,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/674a896b-ff59-42df-8ffb-1f422c2084aa___JR_HL 8089.JPG",2024-04-09,"Pepper,_bell",64.95,23.18,65.82,13160.85,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/9395cf41-c7f6-4b44-81f1-bf9f58fa1ca6___JR_HL 8846.JPG",2024-04-10,"Pepper,_bell",59.31,25.28,64.63,13145.22,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/85012959-e963-4a3d-b211-b875e27c6b30___JR_HL 8559.JPG",2024-04-11,"Pepper,_bell",64.24,23.27,72.96,14466.68,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/e5492788-1625-4143-bd13-99a075603fd5___JR_HL 8224.JPG",2024-04-12,"Pepper,_bell",69.36,24.24,62.73,14625.19,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/338ebacf-1cf2-48e7-a69a-708b37f4210b___JR_HL 8821.JPG",2024-04-13,"Pepper,_bell",60.4,22.79,60.21,15173.59,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/dd056f7a-fcba-4f1a-b45c-f06da72c4f02___JR_HL 8012.JPG",2024-04-14,"Pepper,_bell",65.04,25.62,62.86,14008.19,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/99c4f6c3-3aac-45a6-aefa-7711862d7b02___JR_HL 5983.JPG",2024-04-15,"Pepper,_bell",58.84,22.8,68.68,13655.45,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/c2f95f90-fac7-42e5-b6dd-789f8f2a50d9___JR_HL 8567.JPG",2024-04-16,"Pepper,_bell",62.07,23.82,71.47,14879.14,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___healthy/f4c9f089-0129-4aee-968a-d3348b5a2145___JR_HL 7647.JPG",2024-04-17,"Pepper,_bell",68.67,25.17,59.19,14042.01,Healthy,Healthy,"Pepper,_bell___healthy"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/7882ce4f-9820-4e9f-978f-ccd7d1c75e16___NREC_B.Spot 1968.JPG",2024-04-18,"Pepper,_bell",35.95,28.74,50.11,16138.87,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/b2df85c5-719c-4a97-aad5-51b3636edb91___NREC_B.Spot 9150.JPG",2024-04-19,"Pepper,_bell",36.03,26.34,52.37,17547.61,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/78dbe7fe-0821-4c19-922f-0e330f0cd3bd___JR_B.Spot 8856.JPG",2024-04-20,"Pepper,_bell",31.58,30.24,48.99,16275.96,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/46372226-cfbe-4206-951b-93b8b411d2e7___JR_B.Spot 8890.JPG",2024-04-21,"Pepper,_bell",45.82,31.68,49.52,16117.64,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/11092e1c-9fdc-4405-85b9-a8d7548f12bb___JR_B.Spot 9051.JPG",2024-04-22,"Pepper,_bell",37.48,27.09,46.44,15837.28,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/4614ed01-e120-4ae9-8f13-028fa8297873___JR_B.Spot 8985.JPG",2024-04-23,"Pepper,_bell",39.41,29.1,60.75,18462.87,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/43fb5703-5a76-47cf-b027-42a9bd601401___JR_B.Spot 9033.JPG",2024-04-24,"Pepper,_bell",42.53,28.74,55.37,17719.15,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/ab5f2fed-0c46-46ad-b63a-86760db73e6a___JR_B.Spot 3354.JPG",2024-04-25,"Pepper,_bell",33.42,30.19,52.45,19789.17,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/5373b361-a0ee-477a-b8e9-f889d062ac1c___JR_B.Spot 3209.JPG",2024-04-26,"Pepper,_bell",55.01,28.48,45.34,15111.63,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/c955b22e-69b7-4062-96ef-431fe8c37690___JR_B.Spot 8993.JPG",2024-04-27,"Pepper,_bell",36.54,30.97,52.55,15923.21,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_033,"dataset/plantvillage_raw/Pepper,_bell___Bacterial_spot/0fcbdf76-fcc4-4271-986a-9466a784d404___JR_B.Spot 3374.JPG",2024-04-28,"Pepper,_bell",36.74,26.38,55.26,17726.11,Stressed,Medium,"Pepper,_bell___Bacterial_spot"
PLANT_034,dataset/plantvillage_raw/Potato___healthy/e1b49d1b-165b-4f4e-8a30-735e62bc39c5___RS_HL 1839.JPG,2024-04-09,Potato,63.62,26.26,64.59,15196.22,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/046641c1-f837-49eb-b5f2-4109910a027c___RS_HL 1878.JPG,2024-04-10,Potato,61.28,26.6,64.43,15323.5,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL 1837.JPG,2024-04-11,Potato,67.95,22.94,71.09,14095.35,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/882798ca-67c3-45a3-86cf-4aed69388145___RS_HL 1750.JPG,2024-04-12,Potato,62.08,26.68,66.82,16353.62,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/fd92bd9c-02cb-4599-8673-9316159504a1___RS_HL 1927.JPG,2024-04-13,Potato,63.62,22.2,61.45,10524.37,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/04481ca2-f94c-457e-b785-1ac05800b7ec___RS_HL 1930.JPG,2024-04-14,Potato,63.3,23.8,68.53,14877.76,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___healthy/762672f4-17e6-4fd6-84f1-3bcb091b3ca5___RS_HL 5417.JPG,2024-04-15,Potato,62.99,24.39,66.0,14173.33,Healthy,Healthy,Potato___healthy
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/f8de1c8d-67a0-4825-9ad6-e15809ff909c___RS_Early.B 7348.JPG,2024-04-16,Potato,52.14,25.49,62.85,15321.75,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/b21bc878-7b63-481e-a6d1-7e972627210e___RS_Early.B 7656.JPG,2024-04-17,Potato,54.57,23.55,61.94,14533.9,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/467991cb-4b55-4b00-9b18-7ff5efdd7adf___RS_Early.B 7290.JPG,2024-04-18,Potato,52.17,28.4,65.4,16305.46,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/ba96aab6-adb5-4021-b6ad-3305f50aec12___RS_Early.B 7317.JPG,2024-04-19,Potato,60.34,24.34,59.81,16351.77,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/66a98640-59d3-4c9b-9853-773c78ac6375___RS_Early.B 6784.JPG,2024-04-20,Potato,42.57,29.64,60.57,18425.07,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/853f6d7a-836c-4829-ba2c-2eeada2089cc___RS_Early.B 7208.JPG,2024-04-21,Potato,56.99,25.85,55.94,16939.18,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/3ab92984-3126-4154-9bfd-f2c8c9fd670e___RS_Early.B 7440.JPG,2024-04-22,Potato,52.39,25.47,57.75,15944.58,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/98de061b-990e-4395-a50a-975c0fab5a4a___RS_Early.B 7394.JPG,2024-04-23,Potato,52.9,23.08,66.24,15720.86,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/f3b29f09-c337-4233-8968-0fcc66c9fa2a___RS_Early.B 8115.JPG,2024-04-24,Potato,58.35,26.4,63.33,16666.54,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/8be5bc25-febc-4bde-bd2b-01a54d3c6e3c___RS_Early.B 8760.JPG,2024-04-25,Potato,51.97,23.18,56.47,15722.85,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/906218cf-65e8-4713-841f-01707a9dd20c___RS_Early.B 7270.JPG,2024-04-26,Potato,54.67,27.66,58.08,12916.67,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/5a7ca2a3-5bfc-47b7-9657-85a6c95a0956___RS_Early.B 7061.JPG,2024-04-27,Potato,52.11,24.44,53.34,12514.8,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Early_blight/16133ed7-f960-44a5-bd03-8e665e777363___RS_Early.B 7504.JPG,2024-04-28,Potato,58.12,23.58,60.25,16544.39,Watch,Low,Potato___Early_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/b167bd40-798f-4e70-a735-f191350dd057___RS_LB 4017.JPG,2024-04-29,Potato,32.07,35.31,50.18,16705.04,Critical,High,Potato___Late_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/e7e39ba3-b9af-4d5f-afb1-aea45e13446a___RS_LB 2876.JPG,2024-04-30,Potato,22.98,29.22,46.3,19559.61,Critical,High,Potato___Late_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/83f821e6-0924-4bbe-8977-0e11c220aed0___RS_LB 5011.JPG,2024-05-01,Potato,21.53,34.63,39.98,16562.44,Critical,High,Potato___Late_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/fdc86644-2491-4ace-b7e3-190e1d68ebba___RS_LB 5129.JPG,2024-05-02,Potato,30.51,31.98,53.09,19775.53,Critical,High,Potato___Late_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/36fc1631-634b-42d3-a865-cc858557a8a8___RS_LB 4427.JPG,2024-05-03,Potato,31.87,28.8,36.0,19317.62,Critical,High,Potato___Late_blight
PLANT_034,dataset/plantvillage_raw/Potato___Late_blight/c6c8843f-6b36-472a-9a87-bf1a235e08b6___RS_LB 5136.JPG,2024-05-04,Potato,18.01,29.5,46.96,18766.48,Critical,High,Potato___Late_blight
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/4673c301-00c4-4953-95e0-5badca7ff0a3___RS_HL 4661.JPG,2024-04-12,Strawberry,62.36,23.24,67.6,14895.79,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/80372fb3-2a02-4989-9396-6732cd47cb75___RS_HL 1623.JPG,2024-04-13,Strawberry,57.18,22.17,73.79,15509.94,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/13c61e01-c2ee-4ab2-9621-22c6d7d4cdf1___RS_HL 4837.JPG,2024-04-14,Strawberry,64.41,22.51,71.28,10819.49,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/23f8718a-9556-4ad1-a9a0-4c895ee5a91b___RS_HL 2226.JPG,2024-04-15,Strawberry,68.18,23.7,71.95,16523.9,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/a845e8b5-bd7a-4438-8936-e3191d2d3ba5___RS_HL 1653.JPG,2024-04-16,Strawberry,63.67,24.48,65.99,16830.29,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/9f807512-4c4c-46f9-a9d1-66f398f29bfb___RS_HL 1873.JPG,2024-04-17,Strawberry,64.52,24.96,65.14,14130.96,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/e0ca989a-cad6-422c-81e3-803b48ad9945___RS_HL 1635.JPG,2024-04-18,Strawberry,67.51,26.58,67.42,14581.89,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/7673a7d4-c27f-44c5-96a8-c9f133878ba0___RS_HL 2240.JPG,2024-04-19,Strawberry,60.54,21.51,64.94,14609.51,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/961cb53b-3ad0-4b8c-9de3-3bfec73ea444___RS_HL 4340.JPG,2024-04-20,Strawberry,60.18,24.34,69.8,16410.77,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/ac88dc9c-7333-4871-8e85-25279d2a552e___RS_HL 4388.JPG,2024-04-21,Strawberry,68.35,23.35,67.75,13232.53,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/343c0bf7-2f84-47e0-8229-e46cadee8040___RS_HL 2200.JPG,2024-04-22,Strawberry,66.64,25.24,70.13,15250.63,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/85726470-e247-4d82-89d1-f6adad570519___RS_HL 2150.JPG,2024-04-23,Strawberry,63.75,21.82,66.57,15406.09,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/904b163c-bb30-4fe5-bf79-d19ddb7adbba___RS_HL 1951.JPG,2024-04-24,Strawberry,65.66,26.0,72.55,15039.08,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/4b9e296e-f995-4632-976b-7cd15862eea0___RS_HL 1777.JPG,2024-04-25,Strawberry,59.34,26.34,67.06,14083.94,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___healthy/2dd9d66d-56e4-4c31-a782-502526621455___RS_HL 2010.JPG,2024-04-26,Strawberry,64.02,22.31,73.33,16480.86,Healthy,Healthy,Strawberry___healthy
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/c40bd146-a70e-4e13-aecd-3bf3b86ebbf6___RS_L.Scorch 0786.JPG,2024-04-27,Strawberry,44.38,31.85,49.02,19780.51,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/73c28c4a-6899-404e-a107-39445bc7be09___RS_L.Scorch 1091.JPG,2024-04-28,Strawberry,41.22,24.97,50.5,17895.75,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/1cf83654-e177-4fbd-9ff9-8e28974e82d6___RS_L.Scorch 1550.JPG,2024-04-29,Strawberry,44.16,28.29,57.95,16131.85,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/d7db19a2-211b-480f-a101-abafbac07c90___RS_L.Scorch 1202.JPG,2024-04-30,Strawberry,40.67,26.22,56.32,16814.9,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/855985ca-6ee4-4b08-9964-82e60a312813___RS_L.Scorch 0030.JPG,2024-05-01,Strawberry,48.39,31.96,50.04,17283.86,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/4d084e71-3d14-4bac-aedd-9d93de459a16___RS_L.Scorch 0046.JPG,2024-05-02,Strawberry,43.75,26.24,50.67,16291.63,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/29df7e27-e88e-4d06-9dc5-4b2fe2be9937___RS_L.Scorch 0846.JPG,2024-05-03,Strawberry,36.84,30.28,55.26,16042.48,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/84ee727c-d814-4f2c-8afc-5564ecb4e1a0___RS_L.Scorch 0953.JPG,2024-05-04,Strawberry,47.26,29.19,55.63,16025.02,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/48dde4cb-db7e-4c20-85bc-dc48746bbffa___RS_L.Scorch 0145.JPG,2024-05-05,Strawberry,51.16,26.79,51.69,17267.43,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/c66c93d1-4223-4ddd-83e0-8257e1191399___RS_L.Scorch 0135.JPG,2024-05-06,Strawberry,36.4,28.56,55.76,13810.44,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/2794f151-67b4-409c-a886-903a524b5345___RS_L.Scorch 0022.JPG,2024-05-07,Strawberry,41.26,28.89,51.6,12623.84,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/7492a475-3332-425e-a45c-848a668a2002___RS_L.Scorch 1123.JPG,2024-05-08,Strawberry,40.69,28.3,48.77,17194.46,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/d63a4b03-0317-4385-9fa4-dd406158df53___RS_L.Scorch 0963.JPG,2024-05-09,Strawberry,39.34,29.25,52.07,15898.39,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/0138e78b-9802-43b5-b40e-84c38160418c___RS_L.Scorch 1289.JPG,2024-05-10,Strawberry,43.22,28.41,56.53,15994.77,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_035,dataset/plantvillage_raw/Strawberry___Leaf_scorch/815aa30d-7b13-4f1b-8fd6-eae08e7b88e6___RS_L.Scorch 1042.JPG,2024-05-11,Strawberry,39.79,26.39,49.97,16441.64,Stressed,Medium,Strawberry___Leaf_scorch
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/ef23fd72-1367-41c5-820f-c89533ad258e___GH_HL Leaf 303.1.JPG,2024-04-15,Tomato,67.38,23.26,70.21,13786.36,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/73815ecf-ee85-4bba-864f-f47d01a96615___RS_HL 0348.JPG,2024-04-16,Tomato,61.87,24.09,63.14,16005.8,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/2c22b17b-e914-453a-a379-15b29fe294b0___RS_HL 9720.JPG,2024-04-17,Tomato,65.93,23.87,70.45,15545.55,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/f62d9b06-1625-4277-9347-0f3097c41fcf___GH_HL Leaf 518.2.JPG,2024-04-18,Tomato,62.91,22.93,65.1,15382.22,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/13053341-b112-411c-bc76-8cadbcb4eded___GH_HL Leaf 223.JPG,2024-04-19,Tomato,66.39,24.54,62.13,14648.0,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/912988d9-48b0-4a21-b3cd-1e136cbe5cc6___RS_HL 0629.JPG,2024-04-20,Tomato,57.8,22.15,73.85,13642.86,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/3dd714a8-5c95-4d47-a9d0-0ac15a499c2c___RS_HL 0386.JPG,2024-04-21,Tomato,66.44,22.96,74.48,15943.76,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___healthy/237ec7d7-d96f-434d-8a94-250ec92c8e86___RS_HL 0457.JPG,2024-04-22,Tomato,64.0,24.63,68.37,15140.8,Healthy,Healthy,Tomato___healthy
PLANT_036,dataset/plantvillage_raw/Tomato___Early_blight/48dd3efc-400d-4b81-a569-13a51083df58___RS_Erly.B 7718.JPG,2024-04-23,Tomato,48.1,27.29,65.64,14745.68,Watch,Low,Tomato___Early_blight
PLANT_036,dataset/plantvillage_raw/Tomato___Early_blight/4845b02b-1b59-454b-8aae-c4df6c02cbd8___RS_Erly.B 7660.JPG,2024-04-24,Tomato,54.35,26.33,63.74,12623.55,Watch,Low,Tomato___Early_blight
PLANT_036,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/82dff876-8701-443c-b9dd-a96f832767e0___Com.G_SpM_FL 8573.JPG,2024-04-25,Tomato,48.22,24.82,62.19,13702.85,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_036,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/90b28f76-c548-4b20-8421-fc0a6687f755___Com.G_SpM_FL 1756.JPG,2024-04-26,Tomato,53.2,26.85,61.68,14547.66,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_036,dataset/plantvillage_raw/Tomato___Spider_mites Two-spotted_spider_mite/771c1ccc-fa2f-436c-bf70-bd474f49bbc1___Com.G_SpM_FL 9257.JPG,2024-04-27,Tomato,61.58,25.47,65.02,15937.5,Watch,Low,Tomato___Spider_mites Two-spotted_spider_mite
PLANT_036,dataset/plantvillage_raw/Tomato___Early_blight/a1d275d1-5405-4829-9328-4225ffe69506___RS_Erly.B 7515.JPG,2024-04-28,Tomato,60.31,24.77,58.34,19699.77,Watch,Low,Tomato___Early_blight
PLANT_036,dataset/plantvillage_raw/Tomato___Early_blight/26e2e7aa-800c-421b-92e8-3e20c5f5757e___RS_Erly.B 7656.JPG,2024-04-29,Tomato,54.1,26.49,60.05,16260.2,Watch,Low,Tomato___Early_blight
PLANT_036,dataset/plantvillage_raw/Tomato___Leaf_Mold/4163864b-4d3b-4b6e-8174-e26b4dfc0a86___Crnl_L.Mold 8943.JPG,2024-04-30,Tomato,40.77,28.8,51.13,18508.37,Stressed,Medium,Tomato___Leaf_Mold
PLANT_036,dataset/plantvillage_raw/Tomato___Leaf_Mold/9846d408-3d13-490d-b9b1-4809f33c22ef___Crnl_L.Mold 6750.JPG,2024-05-01,Tomato,38.42,33.27,48.14,18195.05,Stressed,Medium,Tomato___Leaf_Mold
PLANT_036,dataset/plantvillage_raw/Tomato___Target_Spot/7ddd582f-fbfb-4dbb-a73e-bb68f1f864fe___Com.G_TgS_FL 8006.JPG,2024-05-02,Tomato,49.38,33.4,47.3,16387.6,Stressed,Medium,Tomato___Target_Spot
PLANT_036,dataset/plantvillage_raw/Tomato___Septoria_leaf_spot/93993d21-cc89-4e64-b989-232a90ba101e___JR_Sept.L.S 8478.JPG,2024-05-03,Tomato,52.49,25.79,53.42,11238.03,Stressed,Medium,Tomato___Septoria_leaf_spot
PLANT_036,dataset/plantvillage_raw/Tomato___Target_Spot/83fc02cd-8d12-4c82-92fa-ec58feb5a17f___Com.G_TgS_FL 1004.JPG,2024-05-04,Tomato,38.97,25.99,55.22,16421.08,Stressed,Medium,Tomato___Target_Spot
PLANT_036,dataset/plantvillage_raw/Tomato___Septoria_leaf_spot/092bc641-e271-4bf6-bbe7-451fd3ffc6f1___JR_Sept.L.S 8484.JPG,2024-05-05,Tomato,34.19,31.22,50.92,17264.05,Stressed,Medium,Tomato___Septoria_leaf_spot
PLANT_036,dataset/plantvillage_raw/Tomato___Leaf_Mold/a3bcb764-2c05-44e0-a177-70d0d8294894___Crnl_L.Mold 7170.JPG,2024-05-06,Tomato,33.4,28.42,53.35,15818.84,Stressed,Medium,Tomato___Leaf_Mold
PLANT_036,dataset/plantvillage_raw/Tomato___Target_Spot/fb967f21-6c02-4bd3-9145-ee91db7eb2c8___Com.G_TgS_FL 8059.JPG,2024-05-07,Tomato,40.99,28.25,49.72,16912.41,Stressed,Medium,Tomato___Target_Spot
PLANT_036,dataset/plantvillage_raw/Tomato___Tomato_mosaic_virus/b23eb7f0-daa4-4775-a09c-f87363bdc141___PSU_CG 2255.JPG,2024-05-08,Tomato,40.27,30.25,42.0,19410.54,Critical,High,Tomato___Tomato_mosaic_virus
PLANT_036,dataset/plantvillage_raw/Tomato___Tomato_Yellow_Leaf_Curl_Virus/940f3c45-f5e4-4805-8a4d-1c2e288d9fb1___YLCV_GCREC 1942.JPG,2024-05-09,Tomato,25.86,33.35,34.99,23151.62,Critical,High,Tomato___Tomato_Yellow_Leaf_Curl_Virus
PLANT_036,dataset/plantvillage_raw/Tomato___Late_blight/3a1a6b9e-2a68-421f-adbe-229baf8a6093___GHLB Leaf 2 Day 13.JPG,2024-05-10,Tomato,28.17,29.53,53.91,18323.81,Critical,High,Tomato___Late_blight
PLANT_036,dataset/plantvillage_raw/Tomato___Tomato_mosaic_virus/8e59061b-3802-4297-8724-a001efb95268___PSU_CG 2064.JPG,2024-05-11,Tomato,28.24,29.64,47.8,16064.59,Critical,High,Tomato___Tomato_mosaic_virus
